"CO_month","datetime","CO_workingday","NO_temp","NO_atemp","NO_humidity","NO_windspeed","S_casual","S_registered","count","CO_hour","CO_day","CO_year","CO_season","CO_weather","CO_humidityQ","CO_tempQ","CO_atempQ","CO_windspeedQ","S_casualQ","S_registeredQ","CO_holiday","CN_school","NN_soleil","CN_soleilQ","NN_tendance_1","NN_tendance_2","CN_tendance_1Q","CN_tendance_2Q","S_rateregis","S_rateregisQ"
"April",2012-04-02 06:00:00,"1",14.76,15.91,71,31.0009,6,104,110,"6","Monday","2012","Été","Beau temps","(62,77]","(13.9,20.5]","[0.76,16.7]","(17,57]","(4,17]","(36,118]",0,1,-10.4836315973546,"(-28,1.01]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.945454545454545,"(0.923,0.953]"
"April",2012-04-02 07:00:00,"1",13.94,15.15,66,26.0027,12,294,306,"7","Monday","2012","Été","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(222,886]",0,1,1.34830370247957,"(1.01,28.9]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.96078431372549,"(0.953,0.986]"
"April",2012-04-02 08:00:00,"1",14.76,16.665,57,22.0028,36,553,589,"8","Monday","2012","Été","Beau temps","(47,62]","(13.9,20.5]","[0.76,16.7]","(17,57]","(17,49]","(222,886]",0,1,12.7328893310451,"(1.01,28.9]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.938879456706282,"(0.923,0.953]"
"April",2012-04-02 09:00:00,"1",15.58,19.695,54,23.9994,52,265,317,"9","Monday","2012","Été","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(49,367]","(222,886]",0,1,24.2430479085429,"(1.01,28.9]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.83596214511041,"(0.817,0.855]"
"April",2012-04-02 10:00:00,"1",16.4,20.455,50,35.0008,85,119,204,"10","Monday","2012","Été","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(17,57]","(49,367]","(118,222]",0,1,35.24765954465,"(28.9,74.4]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.583333333333333,"[0,0.641]"
"April",2012-04-02 11:00:00,"1",17.22,21.21,47,30.0026,81,128,209,"11","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(49,367]","(118,222]",0,1,45.0966245435493,"(28.9,74.4]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.61244019138756,"[0,0.641]"
"April",2012-04-02 12:00:00,"1",18.04,21.97,44,30.0026,100,181,281,"12","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(49,367]","(118,222]",0,1,52.6713450851933,"(28.9,74.4]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.644128113879004,"(0.641,0.717]"
"April",2012-04-02 13:00:00,"1",18.86,22.725,36,19.9995,97,184,281,"13","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(49,367]","(118,222]",0,1,56.2837199045197,"(28.9,74.4]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.654804270462633,"(0.641,0.717]"
"April",2012-04-02 14:00:00,"1",18.86,22.725,31,27.9993,127,141,268,"14","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(49,367]","(118,222]",0,1,54.6553382363117,"(28.9,74.4]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.526119402985075,"[0,0.641]"
"April",2012-04-02 15:00:00,"1",19.68,23.485,33,27.9993,132,192,324,"15","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(49,367]","(118,222]",0,1,48.4137664236656,"(28.9,74.4]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.592592592592593,"[0,0.641]"
"April",2012-04-02 16:00:00,"1",20.5,24.24,34,22.0028,104,291,395,"16","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(49,367]","(222,886]",0,1,39.2907508292774,"(28.9,74.4]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.736708860759494,"(0.717,0.77]"
"April",2012-04-02 17:00:00,"1",20.5,24.24,29,19.0012,128,601,729,"17","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(49,367]","(222,886]",0,1,28.6500972941509,"(1.01,28.9]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.824417009602195,"(0.817,0.855]"
"April",2012-04-02 18:00:00,"1",20.5,24.24,27,16.9979,75,543,618,"18","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(13,17]","(49,367]","(222,886]",0,1,17.2904138101718,"(1.01,28.9]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.878640776699029,"(0.855,0.889]"
"April",2012-04-02 19:00:00,"1",20.5,24.24,27,16.9979,66,428,494,"19","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(13,17]","(49,367]","(222,886]",0,1,5.74004387424136,"(1.01,28.9]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.866396761133603,"(0.855,0.889]"
"April",2012-04-02 20:00:00,"1",18.86,22.725,31,11.0014,48,281,329,"20","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(7,13]","(17,49]","(222,886]",0,1,-5.96976162507559,"(-28,1.01]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.854103343465046,"(0.817,0.855]"
"April",2012-04-02 21:00:00,"1",18.86,22.725,28,8.9981,24,214,238,"21","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(7,13]","(17,49]","(118,222]",0,1,-17.1200379480687,"(-28,1.01]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.899159663865546,"(0.889,0.923]"
"April",2012-04-02 22:00:00,"1",17.22,21.21,44,12.998,17,106,123,"22","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(7,13]","(4,17]","(36,118]",0,1,-27.428416427799,"(-28,1.01]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.861788617886179,"(0.855,0.889]"
"April",2012-04-02 23:00:00,"1",18.04,21.97,35,11.0014,6,60,66,"23","Monday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(7,13]","(4,17]","(36,118]",0,1,-36.2603711632775,"[-74.5,-28]",2.31377556070234,457,"(1.69,2.31]","(433,501]",0.909090909090909,"(0.889,0.923]"
"April",2012-04-03 00:00:00,"1",16.4,20.455,43,8.9981,1,32,33,"0","Tuesday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(7,13]","[0,4]","[0,36]",0,1,-42.6793175202213,"[-74.5,-28]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.96969696969697,"(0.953,0.986]"
"April",2012-04-03 01:00:00,"1",15.58,19.695,46,15.0013,0,11,11,"1","Tuesday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(13,17]","[0,4]","[0,36]",0,1,-45.5657943480094,"[-74.5,-28]",2.31377556070234,458,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-03 02:00:00,"1",14.76,17.425,53,11.0014,0,5,5,"2","Tuesday","2012","Été","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","(7,13]","[0,4]","[0,36]",0,1,-44.2238318048049,"[-74.5,-28]",2.31377556070234,458,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-03 03:00:00,"1",15.58,19.695,46,0,0,3,3,"3","Tuesday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","[0,7]","[0,4]","[0,36]",0,1,-38.9941745164095,"[-74.5,-28]",2.31377556070234,458,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-03 04:00:00,"1",13.12,16.665,66,6.0032,0,1,1,"4","Tuesday","2012","Été","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,1,-30.9326621178018,"[-74.5,-28]",2.31377556070234,458,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-03 05:00:00,"1",13.12,16.665,66,6.0032,2,25,27,"5","Tuesday","2012","Été","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,1,-21.0801736738831,"(-28,1.01]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.925925925925926,"(0.923,0.953]"
"April",2012-04-03 06:00:00,"1",12.3,15.91,61,6.0032,2,98,100,"6","Tuesday","2012","Été","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,1,-10.1766929149134,"(-28,1.01]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.98,"(0.953,0.986]"
"April",2012-04-03 07:00:00,"1",13.12,16.665,66,6.0032,14,327,341,"7","Tuesday","2012","Été","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","(4,17]","(222,886]",0,1,1.61871305142907,"(1.01,28.9]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.958944281524927,"(0.953,0.986]"
"April",2012-04-03 08:00:00,"1",13.94,18.18,57,0,27,577,604,"8","Tuesday","2012","Été","Beau temps","(47,62]","[0.82,13.9]","(16.7,24.2]","[0,7]","(17,49]","(222,886]",0,1,13.0276191593284,"(1.01,28.9]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.955298013245033,"(0.953,0.986]"
"April",2012-04-03 09:00:00,"1",17.22,21.21,38,6.0032,54,354,408,"9","Tuesday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","[0,7]","(49,367]","(222,886]",0,1,24.5465726329786,"(1.01,28.9]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.867647058823529,"(0.855,0.889]"
"April",2012-04-03 10:00:00,"1",18.04,21.97,33,0,77,142,219,"10","Tuesday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","[0,7]","(49,367]","(118,222]",0,1,35.5692325467509,"(28.9,74.4]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.648401826484018,"(0.641,0.717]"
"April",2012-04-03 11:00:00,"1",19.68,23.485,23,0,91,167,258,"11","Tuesday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","[0,7]","(49,367]","(118,222]",0,1,45.4461840880903,"(28.9,74.4]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.647286821705426,"(0.641,0.717]"
"April",2012-04-03 12:00:00,"1",21.32,25,25,0,101,230,331,"12","Tuesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","[0,7]","(49,367]","(222,886]",0,1,53.0512369554935,"(28.9,74.4]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.694864048338369,"(0.641,0.717]"
"April",2012-04-03 13:00:00,"1",22.96,26.515,19,16.9979,120,225,345,"13","Tuesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(13,17]","(49,367]","(222,886]",0,1,56.6700049745171,"(28.9,74.4]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.652173913043478,"(0.641,0.717]"
"April",2012-04-03 14:00:00,"1",22.96,26.515,21,15.0013,120,191,311,"14","Tuesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(13,17]","(49,367]","(118,222]",0,1,55.0008769876767,"(28.9,74.4]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.614147909967846,"[0,0.641]"
"April",2012-04-03 15:00:00,"1",24.6,29.545,20,12.998,109,207,316,"15","Tuesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(118,222]",0,1,48.6969811736728,"(28.9,74.4]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.655063291139241,"(0.641,0.717]"
"April",2012-04-03 16:00:00,"1",25.42,30.305,21,11.0014,145,340,485,"16","Tuesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,39.5229024785384,"(28.9,74.4]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.701030927835051,"(0.641,0.717]"
"April",2012-04-03 17:00:00,"1",25.42,30.305,17,12.998,123,634,757,"17","Tuesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,28.8500514126357,"(1.01,28.9]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.837516512549538,"(0.817,0.855]"
"April",2012-04-03 18:00:00,"1",24.6,30.305,26,11.0014,139,661,800,"18","Tuesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,17.4741498232789,"(1.01,28.9]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.82625,"(0.817,0.855]"
"April",2012-04-03 19:00:00,"1",22.96,26.515,26,7.0015,98,460,558,"19","Tuesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","[0,7]","(49,367]","(222,886]",0,1,5.91793524634858,"(1.01,28.9]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.824372759856631,"(0.817,0.855]"
"April",2012-04-03 20:00:00,"1",22.96,26.515,24,8.9981,54,325,379,"20","Tuesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,-5.77946578822718,"(-28,1.01]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.857519788918206,"(0.855,0.889]"
"April",2012-04-03 21:00:00,"1",22.14,25.76,45,0,33,210,243,"21","Tuesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","[0,7]","(17,49]","(118,222]",0,1,-16.9094482986278,"(-28,1.01]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.864197530864197,"(0.855,0.889]"
"April",2012-04-03 22:00:00,"1",20.5,24.24,51,0,25,133,158,"22","Tuesday","2012","Été","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","[0,7]","(17,49]","(118,222]",0,1,-27.1853140335365,"(-28,1.01]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.841772151898734,"(0.817,0.855]"
"April",2012-04-03 23:00:00,"1",20.5,24.24,59,0,13,66,79,"23","Tuesday","2012","Été","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","[0,7]","(4,17]","(36,118]",0,1,-35.9729236803999,"[-74.5,-28]",2.31377556070234,458,"(1.69,2.31]","(433,501]",0.835443037974684,"(0.817,0.855]"
"April",2012-04-04 00:00:00,"1",19.68,23.485,48,0,18,23,41,"0","Wednesday","2012","Été","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","[0,7]","(17,49]","[0,36]",0,1,-42.3417535251008,"[-74.5,-28]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.560975609756098,"[0,0.641]"
"April",2012-04-04 01:00:00,"1",18.86,22.725,59,0,0,11,11,"1","Wednesday","2012","Été","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","[0,7]","[0,4]","[0,36]",0,1,-45.1888816116424,"[-74.5,-28]",2.31377556070234,459,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-04 02:00:00,"1",18.86,22.725,51,0,0,5,5,"2","Wednesday","2012","Été","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","[0,7]","[0,4]","[0,36]",0,1,-43.8359660475904,"[-74.5,-28]",2.31377556070234,459,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-04 03:00:00,"1",18.04,21.97,58,6.0032,0,3,3,"3","Wednesday","2012","Été","Beau temps","(47,62]","(13.9,20.5]","(16.7,24.2]","[0,7]","[0,4]","[0,36]",0,1,-38.621776773094,"[-74.5,-28]",2.31377556070234,459,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-04 04:00:00,"1",17.22,21.21,67,6.0032,0,1,1,"4","Wednesday","2012","Été","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","[0,7]","[0,4]","[0,36]",0,1,-30.5859403534498,"[-74.5,-28]",2.31377556070234,459,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-04 05:00:00,"1",17.22,21.21,67,6.0032,0,27,27,"5","Wednesday","2012","Été","Beau temps","(62,77]","(13.9,20.5]","(16.7,24.2]","[0,7]","[0,4]","[0,36]",0,1,-20.7572999394644,"(-28,1.01]",2.31377556070234,459,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-04 06:00:00,"1",17.22,21.21,58,0,6,120,126,"6","Wednesday","2012","Été","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","[0,7]","(4,17]","(118,222]",0,1,-9.87115544498045,"(-28,1.01]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.952380952380952,"(0.923,0.953]"
"April",2012-04-04 07:00:00,"1",18.04,21.97,62,0,12,354,366,"7","Wednesday","2012","Été","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","[0,7]","(4,17]","(222,886]",0,1,1.89077856296496,"(1.01,28.9]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.967213114754098,"(0.953,0.986]"
"April",2012-04-04 08:00:00,"1",18.04,21.97,72,7.0015,31,653,684,"8","Wednesday","2012","Été","Nuageux","(62,77]","(13.9,20.5]","(16.7,24.2]","[0,7]","(17,49]","(222,886]",0,1,13.3206075182554,"(1.01,28.9]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.954678362573099,"(0.953,0.986]"
"April",2012-04-04 09:00:00,"1",19.68,23.485,55,8.9981,47,316,363,"9","Wednesday","2012","Été","Nuageux","(47,62]","(13.9,20.5]","(16.7,24.2]","(7,13]","(17,49]","(222,886]",0,1,24.8480532667603,"(1.01,28.9]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.870523415977961,"(0.855,0.889]"
"April",2012-04-04 10:00:00,"1",22.14,25.76,45,8.9981,68,99,167,"10","Wednesday","2012","Été","Nuageux","[0,47]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(36,118]",0,1,35.8885622674314,"(28.9,74.4]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.592814371257485,"[0,0.641]"
"April",2012-04-04 11:00:00,"1",24.6,31.06,43,23.9994,61,152,213,"11","Wednesday","2012","Été","Nuageux","[0,47]","(20.5,26.2]","(24.2,31.1]","(17,57]","(49,367]","(118,222]",0,1,45.7934926661075,"(28.9,74.4]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.713615023474178,"(0.641,0.717]"
"April",2012-04-04 12:00:00,"1",24.6,31.06,46,27.9993,73,210,283,"12","Wednesday","2012","Été","Nuageux","[0,47]","(20.5,26.2]","(24.2,31.1]","(17,57]","(49,367]","(118,222]",0,1,53.4291732227792,"(28.9,74.4]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.742049469964664,"(0.717,0.77]"
"April",2012-04-04 13:00:00,"1",24.6,31.06,46,16.9979,70,181,251,"13","Wednesday","2012","Été","Nuageux","[0,47]","(20.5,26.2]","(24.2,31.1]","(13,17]","(49,367]","(118,222]",0,1,57.0545371264285,"(28.9,74.4]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.721115537848606,"(0.717,0.77]"
"April",2012-04-04 14:00:00,"1",25.42,31.06,46,12.998,82,176,258,"14","Wednesday","2012","Été","Nuageux","[0,47]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(118,222]",0,1,55.344236156039,"(28.9,74.4]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.682170542635659,"(0.641,0.717]"
"April",2012-04-04 15:00:00,"1",26.24,31.06,44,19.0012,86,182,268,"15","Wednesday","2012","Été","Nuageux","[0,47]","(20.5,26.2]","(24.2,31.1]","(17,57]","(49,367]","(118,222]",0,1,48.9777720951037,"(28.9,74.4]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.67910447761194,"(0.641,0.717]"
"April",2012-04-04 16:00:00,"1",26.24,31.06,44,19.0012,86,304,390,"16","Wednesday","2012","Été","Nuageux","[0,47]","(20.5,26.2]","(24.2,31.1]","(17,57]","(49,367]","(222,886]",0,1,39.7529208793409,"(28.9,74.4]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.779487179487179,"(0.77,0.817]"
"April",2012-04-04 17:00:00,"1",27.06,31.06,41,19.9995,99,645,744,"17","Wednesday","2012","Été","Beau temps","[0,47]","(26.2,41]","(24.2,31.1]","(17,57]","(49,367]","(222,886]",0,1,29.0483751601904,"(28.9,74.4]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.866935483870968,"(0.855,0.889]"
"April",2012-04-04 18:00:00,"1",27.06,31.06,41,16.9979,113,646,759,"18","Wednesday","2012","Été","Beau temps","[0,47]","(26.2,41]","(24.2,31.1]","(13,17]","(49,367]","(222,886]",0,1,17.6567705845672,"(1.01,28.9]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.851119894598156,"(0.817,0.855]"
"April",2012-04-04 19:00:00,"1",27.06,31.06,39,15.0013,75,419,494,"19","Wednesday","2012","Été","Beau temps","[0,47]","(26.2,41]","(24.2,31.1]","(13,17]","(49,367]","(222,886]",0,1,6.09531807379168,"(1.01,28.9]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.848178137651822,"(0.817,0.855]"
"April",2012-04-04 20:00:00,"1",26.24,31.06,27,15.0013,39,333,372,"20","Wednesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(13,17]","(17,49]","(222,886]",0,1,-5.58948991793274,"(-28,1.01]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.895161290322581,"(0.889,0.923]"
"April",2012-04-04 21:00:00,"1",24.6,30.305,23,22.0028,43,255,298,"21","Wednesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(17,57]","(17,49]","(222,886]",0,1,-16.6989248686556,"(-28,1.01]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.855704697986577,"(0.855,0.889]"
"April",2012-04-04 22:00:00,"1",22.96,26.515,22,11.0014,30,151,181,"22","Wednesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(7,13]","(17,49]","(118,222]",0,1,-26.9421987690429,"(-28,1.01]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.834254143646409,"(0.817,0.855]"
"April",2012-04-04 23:00:00,"1",21.32,25,23,27.9993,19,112,131,"23","Wednesday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(17,57]","(17,49]","(36,118]",0,1,-35.6856746107729,"[-74.5,-28]",2.31377556070234,459,"(1.69,2.31]","(433,501]",0.854961832061069,"(0.817,0.855]"
"April",2012-04-05 00:00:00,"1",21.32,25,23,27.9993,12,33,45,"0","Thursday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(17,57]","(4,17]","[0,36]",0,1,-42.0049732499591,"[-74.5,-28]",2.31377556070234,460,"(1.69,2.31]","(433,501]",0.733333333333333,"(0.717,0.77]"
"April",2012-04-05 01:00:00,"1",19.68,23.485,27,22.0028,4,9,13,"1","Thursday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","[0,4]","[0,36]",0,1,-44.8134738009258,"[-74.5,-28]",2.31377556070234,460,"(1.69,2.31]","(433,501]",0.692307692307692,"(0.641,0.717]"
"April",2012-04-05 02:00:00,"1",18.86,22.725,33,30.0026,7,11,18,"2","Thursday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(4,17]","[0,36]",0,1,-43.4499260822348,"[-74.5,-28]",2.31377556070234,460,"(1.69,2.31]","(433,501]",0.611111111111111,"[0,0.641]"
"April",2012-04-05 03:00:00,"1",17.22,21.21,41,19.9995,0,5,5,"3","Thursday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","[0,4]","[0,36]",0,1,-38.2510791747359,"[-74.5,-28]",2.31377556070234,460,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-05 04:00:00,"1",15.58,19.695,43,19.0012,0,1,1,"4","Thursday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","[0,4]","[0,36]",0,1,-30.2407310224775,"[-74.5,-28]",2.31377556070234,460,"(1.69,2.31]","(433,501]",1,"(0.986,1]"
"April",2012-04-05 05:00:00,"1",15.58,19.695,43,19.0012,1,28,29,"5","Thursday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","[0,4]","[0,36]",0,1,-20.4358852537956,"(-28,1.01]",2.31377556070234,460,"(1.69,2.31]","(433,501]",0.96551724137931,"(0.953,0.986]"
"April",2012-04-05 06:00:00,"1",14.76,16.665,46,22.0028,8,118,126,"6","Thursday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","[0.76,16.7]","(17,57]","(4,17]","(36,118]",0,1,-9.56715999850875,"(-28,1.01]",2.31377556070234,460,"(1.69,2.31]","(433,501]",0.936507936507937,"(0.923,0.953]"
"April",2012-04-05 07:00:00,"1",13.94,16.665,49,12.998,15,339,354,"7","Thursday","2012","Été","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(222,886]",0,1,2.16392680118763,"(1.01,28.9]",2.31377556070234,460,"(1.69,2.31]","(433,501]",0.957627118644068,"(0.953,0.986]"
"April",2012-04-05 08:00:00,"1",14.76,17.425,46,15.0013,28,610,638,"8","Thursday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(13,17]","(17,49]","(222,886]",0,1,13.6117130471118,"(1.01,28.9]",2.31377556070234,460,"(1.69,2.31]","(433,501]",0.956112852664577,"(0.953,0.986]"
"April",2012-04-05 09:00:00,"1",16.4,20.455,37,16.9979,61,290,351,"9","Thursday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(13,17]","(49,367]","(222,886]",0,1,25.1473516379087,"(1.01,28.9]",2.31377556070234,460,"(1.69,2.31]","(433,501]",0.826210826210826,"(0.817,0.855]"
"April",2012-04-05 10:00:00,"1",17.22,21.21,35,19.0012,88,158,246,"10","Thursday","2012","Été","Beau temps","[0,47]","(13.9,20.5]","(16.7,24.2]","(17,57]","(49,367]","(118,222]",0,1,36.2055087317599,"(28.9,74.4]",2.31377556070234,460,"(1.69,2.31]","(433,501]",0.642276422764228,"(0.641,0.717]"
"April",2012-04-05 11:00:00,"1",17.22,21.21,38,15.0013,109,159,268,"11","Thursday","2012","Été","Nuageux","[0,47]","(13.9,20.5]","(16.7,24.2]","(13,17]","(49,367]","(118,222]",0,1,46.1384101487373,"(28.9,74.4]",2.31377556070234,460,"(1.69,2.31]","(433,501]",0.593283582089552,"[0,0.641]"
